Day,Duration,Previous,gender
2017-08-05,19,0,Male
2017-08-05,9,0,Other
2017-08-05,15,1,Male
2017-08-05,4,0,Unlisted
2017-08-05,2,0,Other
2017-08-05,25,0,Female
2017-08-05,3,1,Unlisted
2017-08-05,14,0,Female
2017-08-05,13,1,Female
2017-08-05,8,0,Female
2017-08-05,1,0,Female
2017-08-05,22,1,Other
2017-08-05,1,1,Other
2017-08-05,11,0,Other
2017-08-05,2,1,Female
2017-08-05,13,1,Other
2017-08-05,8,0,Other
2017-08-05,1,1,Female
2017-08-05,3,0,Other
2017-08-05,11,0,Male
2017-08-05,1,1,Female
2017-08-05,1,1,Male
2017-08-05,14,1,Unlisted
2017-08-05,2,1,Female
2017-08-05,2,1,Unlisted
2017-08-05,4,1,Other
2017-08-05,7,1,Unlisted
2017-08-05,11,0,Unlisted
2017-08-05,11,0,Male
2017-08-05,5,1,Other
2017-08-05,6,1,Unlisted
2017-08-05,2,1,Unlisted
2017-08-05,1,1,Female
2017-08-05,2,1,Other
2017-08-05,38,0,Female
2017-08-05,4,1,Female
2017-08-05,5,1,Male
2017-08-05,1,1,Male
2017-08-05,1,1,Male
2017-08-05,3,1,Female
2017-08-05,16,1,Unlisted
2017-08-05,1,0,Female
2017-08-05,16,1,Female
2017-08-05,5,0,Other
2017-08-05,4,0,Male
2017-08-05,3,1,Other
2017-08-05,4,0,Other
2017-08-05,4,1,Male
2017-08-05,9,0,Male
2017-08-05,6,1,Other
2017-08-05,16,0,Other
2017-08-05,3,0,Female
2017-08-05,5,1,Unlisted
2017-08-05,5,0,Male
2017-08-05,1,1,Other
2017-08-05,1,0,Other
2017-08-05,10,0,Female
2017-08-05,4,0,Female
2017-08-05,3,0,Other
2017-08-05,19,1,Female
2017-08-05,6,1,Unlisted
2017-08-05,12,1,Other
2017-08-05,1,0,Other
2017-08-05,11,0,Unlisted
2017-08-05,2,0,Other
2017-08-05,3,1,Other
2017-08-05,19,0,Other
2017-08-05,3,1,Unlisted
2017-08-05,9,0,Other
2017-08-05,8,0,Female
2017-08-05,20,0,Female
2017-08-05,6,0,Female
2017-08-05,23,0,Female
2017-08-05,11,1,Female
2017-08-05,6,1,Male
2017-08-05,9,0,Unlisted
2017-08-05,3,0,Other
2017-08-05,2,0,Female
2017-08-05,5,0,Other
2017-08-05,4,1,Female
2017-08-05,7,1,Male
2017-08-06,17,1,Female
2017-08-06,9,0,Female
2017-08-06,6,0,Other
2017-08-06,1,1,Male
2017-08-06,2,0,Female
2017-08-06,2,0,Female
2017-08-06,2,1,Female
2017-08-06,14,1,Male
2017-08-06,8,0,Female
2017-08-06,6,1,Female
2017-08-06,4,1,Male
2017-08-06,1,1,Female
2017-08-06,9,1,Male
2017-08-06,14,0,Unlisted
2017-08-06,6,1,Male
2017-08-06,4,1,Male
2017-08-06,1,0,Female
2017-08-06,8,0,Unlisted
2017-08-06,6,0,Other
2017-08-06,3,0,Other
2017-08-06,11,0,Other
2017-08-06,14,0,Unlisted
2017-08-06,22,1,Male
2017-08-06,7,0,Unlisted
2017-08-06,3,1,Male
2017-08-06,4,1,Male
2017-08-06,1,1,Unlisted
2017-08-06,7,1,Other
2017-08-06,5,1,Unlisted
2017-08-06,12,1,Female
2017-08-06,9,0,Other
2017-08-06,16,0,Other
2017-08-06,1,0,Female
2017-08-06,1,0,Female
2017-08-06,6,0,Female
2017-08-06,2,0,Male
2017-08-06,5,1,Other
2017-08-06,11,1,Female
2017-08-06,5,1,Male
2017-08-06,17,1,Unlisted
2017-08-06,2,0,Female
2017-08-06,3,0,Male
2017-08-06,1,1,Other
2017-08-06,12,1,Male
2017-08-06,16,0,Other
2017-08-06,18,1,Female
2017-08-06,1,1,Male
2017-08-06,3,0,Unlisted
2017-08-06,25,0,Unlisted
2017-08-06,7,1,Female
2017-08-06,2,0,Unlisted
2017-08-06,3,0,Male
2017-08-06,2,1,Other
2017-08-06,6,1,Female
2017-08-06,8,1,Female
2017-08-06,3,0,Male
2017-08-06,1,0,Unlisted
2017-08-06,7,1,Unlisted
2017-08-06,18,0,Male
2017-08-06,8,0,Male
2017-08-06,4,0,Unlisted
2017-08-06,2,0,Unlisted
2017-08-06,2,1,Other
2017-08-06,1,0,Other
2017-08-06,20,0,Male
2017-08-06,1,1,Male
2017-08-06,2,1,Female
2017-08-06,3,1,Male
2017-08-06,2,1,Female
2017-08-06,7,0,Male
2017-08-06,10,1,Male
2017-08-06,14,0,Male
2017-08-06,9,0,Unlisted
2017-08-06,6,1,Unlisted
2017-08-06,2,0,Female
2017-08-06,12,0,Unlisted
2017-08-06,14,0,Unlisted
2017-08-06,16,1,Female
2017-08-06,7,1,Other
2017-08-06,6,0,Male
2017-08-06,6,0,Other
2017-08-06,14,0,Other
2017-08-06,10,0,Unlisted
2017-08-06,1,1,Other
2017-08-06,1,1,Other
2017-08-06,11,1,Female
2017-08-06,2,1,Other
2017-08-06,19,0,Unlisted
2017-08-06,3,1,Unlisted
2017-08-06,1,1,Female
2017-08-06,3,1,Male
2017-08-06,6,0,Unlisted
2017-08-06,3,1,Male
2017-08-06,8,1,Female
2017-08-06,6,1,Female
2017-08-06,2,1,Unlisted
2017-08-06,7,0,Other
2017-08-06,6,1,Unlisted
2017-08-06,16,0,Unlisted
2017-08-06,13,1,Unlisted
2017-08-06,17,0,Female
2017-08-06,2,1,Male
2017-08-06,15,1,Other
2017-08-06,2,1,Male
2017-08-06,10,1,Male
2017-08-06,7,0,Male
2017-08-06,2,1,Unlisted
2017-08-06,4,0,Other
2017-08-06,9,0,Unlisted
2017-08-06,9,0,Other
2017-08-06,7,1,Female
2017-08-06,1,0,Other
2017-08-06,7,0,Female
2017-08-06,10,0,Female
2017-08-06,23,0,Other
2017-08-06,21,1,Other
2017-08-06,4,0,Male
2017-08-06,5,0,Female
2017-08-06,3,0,Other
2017-08-06,9,1,Male
2017-08-06,1,0,Unlisted
2017-08-06,21,0,Female
2017-08-06,1,1,Female
2017-08-06,7,0,Female
2017-08-06,2,0,Unlisted
2017-08-06,1,1,Male
2017-08-06,3,1,Other
2017-08-06,10,1,Unlisted
2017-08-06,1,1,Unlisted
2017-08-06,11,0,Other
2017-08-06,13,1,Male
2017-08-06,27,1,Other
2017-08-06,2,0,Unlisted
2017-08-06,5,1,Female
2017-08-06,3,1,Other
2017-08-06,1,1,Other
2017-08-06,1,0,Male
2017-08-06,3,0,Male
2017-08-06,7,1,Unlisted
2017-08-06,32,1,Unlisted
2017-08-06,4,0,Other
2017-08-06,5,0,Other
2017-08-06,11,0,Other
2017-08-06,9,1,Male
2017-08-06,6,0,Male
2017-08-06,1,1,Other
2017-08-06,3,1,Unlisted
2017-08-06,1,0,Other
2017-08-06,5,1,Unlisted
2017-08-06,7,1,Other
2017-08-06,11,0,Female
2017-08-06,12,0,Male
2017-08-06,2,0,Unlisted
2017-08-06,3,0,Other
2017-08-06,12,0,Male
2017-08-06,10,0,Female
2017-08-06,2,1,Unlisted
2017-08-06,1,0,Male
2017-08-06,7,1,Unlisted
2017-08-06,5,0,Female
2017-08-06,2,1,Other
2017-08-06,3,0,Unlisted
2017-08-06,4,0,Male
2017-08-06,6,1,Other
2017-08-07,1,0,Other
2017-08-07,3,1,Female
2017-08-07,8,1,Other
2017-08-07,9,0,Other
2017-08-07,9,1,Female
2017-08-07,3,0,Unlisted
2017-08-07,15,0,Unlisted
2017-08-07,3,0,Female
2017-08-07,1,0,Unlisted
2017-08-07,2,1,Unlisted
2017-08-07,7,1,Female
2017-08-07,3,0,Unlisted
2017-08-07,4,0,Male
2017-08-07,2,1,Female
2017-08-07,4,1,Unlisted
2017-08-07,13,0,Unlisted
2017-08-07,9,0,Other
2017-08-07,10,0,Male
2017-08-07,4,0,Male
2017-08-07,14,1,Female
2017-08-07,8,1,Unlisted
2017-08-07,6,1,Female
2017-08-07,1,1,Other
2017-08-07,2,1,Female
2017-08-07,6,0,Unlisted
2017-08-07,2,1,Female
2017-08-07,2,1,Other
2017-08-07,2,0,Other
2017-08-07,1,1,Female
2017-08-07,2,0,Female
2017-08-07,8,1,Unlisted
2017-08-07,9,0,Other
2017-08-07,5,1,Female
2017-08-07,7,0,Male
2017-08-07,3,0,Unlisted
2017-08-07,5,0,Female
2017-08-07,16,1,Unlisted
2017-08-07,10,1,Other
2017-08-07,14,1,Other
2017-08-07,8,1,Unlisted
2017-08-07,5,1,Male
2017-08-07,2,1,Female
2017-08-07,28,1,Male
2017-08-07,7,1,Unlisted
2017-08-07,6,1,Other
2017-08-07,4,1,Unlisted
2017-08-07,6,0,Other
2017-08-07,8,1,Female
2017-08-07,7,0,Other
2017-08-07,3,0,Male
2017-08-07,8,1,Other
2017-08-07,4,1,Unlisted
2017-08-07,12,1,Male
2017-08-07,17,0,Other
2017-08-07,12,0,Female
2017-08-07,2,0,Female
2017-08-07,6,0,Other
2017-08-07,7,1,Female
2017-08-07,10,1,Male
2017-08-07,6,1,Female
2017-08-07,4,0,Male
2017-08-07,3,0,Female
2017-08-07,14,0,Female
2017-08-07,6,0,Female
2017-08-07,15,1,Female
2017-08-07,3,0,Male
2017-08-07,3,0,Female
2017-08-07,8,0,Unlisted
2017-08-07,13,1,Other
2017-08-07,3,0,Male
2017-08-07,7,0,Other
2017-08-07,15,1,Male
2017-08-07,1,1,Male
2017-08-07,6,1,Unlisted
2017-08-07,3,1,Unlisted
2017-08-07,1,0,Unlisted
2017-08-07,9,0,Other
2017-08-07,17,0,Male
2017-08-07,7,0,Other
2017-08-07,2,1,Female
2017-08-07,1,1,Unlisted
2017-08-07,13,1,Female
2017-08-07,9,1,Male
2017-08-07,1,1,Female
2017-08-07,3,0,Unlisted
2017-08-07,5,0,Other
2017-08-07,2,0,Female
2017-08-07,6,1,Other
2017-08-07,7,1,Female
2017-08-07,3,0,Other
2017-08-07,2,1,Male
2017-08-07,5,1,Unlisted
2017-08-07,2,0,Unlisted
2017-08-07,5,0,Other
2017-08-07,1,0,Other
2017-08-07,26,0,Unlisted
2017-08-07,2,1,Male
2017-08-07,3,1,Male
2017-08-07,2,0,Other
2017-08-07,2,1,Female
2017-08-07,7,1,Male
2017-08-07,2,1,Unlisted
2017-08-07,5,1,Female
2017-08-07,5,1,Other
2017-08-07,5,0,Male
2017-08-07,5,1,Male
2017-08-07,17,0,Male
2017-08-07,2,0,Other
2017-08-07,15,1,Other
2017-08-07,12,1,Unlisted
2017-08-07,7,1,Other
2017-08-07,1,0,Other
2017-08-07,2,0,Unlisted
2017-08-07,2,1,Unlisted
2017-08-07,16,0,Male
2017-08-07,3,0,Male
2017-08-07,2,1,Unlisted
2017-08-07,5,0,Male
2017-08-07,3,0,Female
2017-08-07,3,1,Male
2017-08-07,6,1,Male
2017-08-07,7,1,Unlisted
2017-08-07,3,1,Other
2017-08-07,7,1,Unlisted
2017-08-07,7,0,Other
2017-08-07,6,0,Male
2017-08-07,1,0,Female
2017-08-07,3,0,Unlisted
2017-08-07,1,0,Other
2017-08-07,6,1,Other
2017-08-07,5,1,Female
2017-08-07,4,1,Male
2017-08-07,2,0,Other
2017-08-07,4,0,Male
2017-08-07,4,0,Male
2017-08-07,1,0,Male
2017-08-07,11,1,Other
2017-08-07,4,0,Unlisted
2017-08-07,7,1,Other
2017-08-07,10,1,Male
2017-08-07,16,0,Unlisted
2017-08-07,1,1,Unlisted
2017-08-07,7,0,Other
2017-08-07,1,1,Unlisted
2017-08-07,3,0,Other
2017-08-07,2,0,Other
2017-08-07,4,1,Female
2017-08-07,4,1,Unlisted
2017-08-07,1,1,Other
2017-08-07,3,0,Unlisted
2017-08-07,1,0,Male
2017-08-07,2,1,Other
2017-08-07,4,0,Unlisted
2017-08-07,2,1,Female
2017-08-07,3,0,Female
2017-08-07,1,1,Unlisted
2017-08-07,18,0,Female
2017-08-07,5,0,Other
2017-08-07,2,1,Female
2017-08-07,1,1,Female
2017-08-07,1,1,Male
2017-08-07,1,1,Unlisted
2017-08-07,3,0,Male
2017-08-07,10,0,Female
2017-08-07,3,1,Female
2017-08-07,2,1,Other
2017-08-07,4,1,Male
2017-08-07,18,0,Male
2017-08-07,2,1,Other
2017-08-07,3,1,Other
2017-08-07,4,1,Other
2017-08-07,3,1,Unlisted
2017-08-07,13,0,Unlisted
2017-08-07,3,0,Female
2017-08-07,2,1,Unlisted
2017-08-07,16,0,Other
2017-08-07,6,1,Unlisted
2017-08-07,20,0,Other
2017-08-07,9,1,Female
2017-08-07,6,1,Other
2017-08-07,4,0,Other
2017-08-07,31,1,Other
2017-08-07,7,1,Unlisted
2017-08-07,4,1,Male
2017-08-07,3,1,Male
2017-08-07,6,0,Other
2017-08-07,1,0,Other
2017-08-07,3,1,Male
2017-08-07,6,0,Female
2017-08-07,2,0,Unlisted
2017-08-08,2,1,Unlisted
2017-08-08,1,0,Unlisted
2017-08-08,4,0,Male
2017-08-08,16,0,Male
2017-08-08,3,1,Male
2017-08-08,3,1,Male
2017-08-08,26,0,Unlisted
2017-08-08,5,0,Female
2017-08-08,4,0,Male
2017-08-08,19,1,Unlisted
2017-08-08,7,1,Male
2017-08-08,3,1,Male
2017-08-08,1,0,Female
2017-08-08,9,1,Unlisted
2017-08-08,2,0,Male
2017-08-08,1,1,Other
2017-08-08,23,1,Unlisted
2017-08-08,10,0,Unlisted
2017-08-08,15,0,Female
2017-08-08,1,1,Other
2017-08-08,15,1,Female
2017-08-08,6,1,Female
2017-08-08,1,1,Female
2017-08-08,8,0,Male
2017-08-08,1,0,Female
2017-08-08,3,1,Unlisted
2017-08-08,1,1,Female
2017-08-08,1,0,Other
2017-08-08,6,0,Female
2017-08-08,1,0,Other
2017-08-08,12,0,Male
2017-08-08,2,0,Unlisted
2017-08-08,4,1,Unlisted
2017-08-08,6,0,Unlisted
2017-08-08,2,0,Other
2017-08-08,2,0,Other
2017-08-08,7,0,Unlisted
2017-08-08,3,0,Female
2017-08-08,3,1,Female
2017-08-08,9,1,Female
2017-08-08,1,0,Unlisted
2017-08-08,1,0,Other
2017-08-08,8,1,Female
2017-08-08,7,1,Female
2017-08-08,4,0,Other
2017-08-08,8,1,Unlisted
2017-08-08,2,1,Unlisted
2017-08-08,3,0,Female
2017-08-08,8,1,Unlisted
2017-08-08,7,0,Female
2017-08-08,2,1,Female
2017-08-08,5,1,Unlisted
2017-08-08,5,0,Other
2017-08-08,19,1,Female
2017-08-08,18,0,Male
2017-08-08,3,1,Other
2017-08-08,3,0,Female
2017-08-08,5,0,Unlisted
2017-08-08,6,1,Other
2017-08-08,2,1,Unlisted
2017-08-08,11,1,Other
2017-08-08,7,1,Female
2017-08-08,9,1,Other
2017-08-08,8,0,Other
2017-08-08,5,0,Male
2017-08-08,1,1,Unlisted
2017-08-08,1,0,Male
2017-08-08,5,0,Female
2017-08-08,1,1,Other
2017-08-08,8,0,Female
2017-08-08,12,1,Male
2017-08-08,5,1,Unlisted
2017-08-08,2,1,Other
2017-08-08,5,0,Other
2017-08-08,14,0,Male
2017-08-08,1,1,Other
2017-08-08,2,0,Male
2017-08-08,14,0,Unlisted
2017-08-08,11,1,Other
2017-08-08,2,1,Unlisted
2017-08-08,1,0,Male
2017-08-08,6,0,Unlisted
2017-08-08,5,0,Unlisted
2017-08-08,5,0,Other
2017-08-08,1,0,Unlisted
2017-08-08,2,1,Unlisted
2017-08-08,3,0,Male
2017-08-08,24,1,Other
2017-08-08,2,1,Female
2017-08-08,3,0,Unlisted
2017-08-08,3,0,Male
2017-08-08,3,0,Other
2017-08-08,1,1,Male
2017-08-08,1,0,Other
2017-08-08,1,1,Unlisted
2017-08-08,1,1,Other
2017-08-08,3,0,Male
2017-08-08,2,0,Female
2017-08-08,3,1,Male
2017-08-08,4,1,Unlisted
2017-08-08,1,0,Female
2017-08-08,10,1,Male
2017-08-08,1,1,Other
2017-08-08,1,0,Male
2017-08-08,1,0,Male
2017-08-08,1,1,Unlisted
2017-08-08,1,1,Male
2017-08-08,3,0,Unlisted
2017-08-08,20,0,Unlisted
2017-08-08,8,0,Male
2017-08-08,1,1,Unlisted
2017-08-08,2,0,Unlisted
2017-08-08,4,0,Male
2017-08-08,1,1,Female
2017-08-08,2,1,Male
2017-08-08,15,1,Unlisted
2017-08-08,5,0,Male
2017-08-08,18,0,Unlisted
2017-08-08,1,0,Male
2017-08-08,1,1,Other
2017-08-08,11,0,Female
2017-08-08,2,1,Unlisted
2017-08-08,6,1,Unlisted
2017-08-08,4,1,Female
2017-08-08,6,1,Unlisted
2017-08-08,3,0,Female
2017-08-08,2,1,Male
2017-08-08,1,0,Other
2017-08-08,1,1,Other
2017-08-08,4,0,Female
2017-08-08,3,1,Male
2017-08-08,8,1,Unlisted
2017-08-08,1,1,Male
2017-08-08,5,0,Unlisted
2017-08-08,8,1,Female
2017-08-08,1,1,Male
2017-08-08,5,1,Unlisted
2017-08-08,3,1,Male
2017-08-08,3,0,Male
2017-08-08,11,0,Unlisted
2017-08-08,1,1,Male
2017-08-08,7,0,Other
2017-08-08,2,0,Female
2017-08-08,8,1,Male
2017-08-08,1,0,Female
2017-08-08,2,0,Other
2017-08-08,7,1,Male
2017-08-08,14,0,Other
2017-08-08,3,0,Female
2017-08-08,1,1,Female
2017-08-08,1,1,Other
2017-08-08,5,1,Unlisted
2017-08-08,8,0,Male
2017-08-08,9,1,Other
2017-08-08,16,0,Other
2017-08-08,5,0,Male
2017-08-08,3,1,Other
2017-08-08,3,1,Unlisted
2017-08-08,3,1,Female
2017-08-08,4,1,Other
2017-08-08,15,1,Unlisted
2017-08-08,1,0,Other
2017-08-08,1,0,Male
2017-08-08,7,1,Unlisted
2017-08-08,4,0,Unlisted
2017-08-08,5,1,Other
2017-08-08,5,1,Unlisted
2017-08-08,9,1,Male
2017-08-08,8,1,Male
2017-08-08,21,1,Other
2017-08-08,4,0,Unlisted
2017-08-08,7,0,Unlisted
2017-08-08,1,0,Unlisted
2017-08-08,4,1,Unlisted
2017-08-08,1,1,Unlisted
2017-08-08,2,1,Unlisted
2017-08-08,5,1,Male
2017-08-08,4,1,Unlisted
2017-08-08,6,1,Male
2017-08-08,1,0,Unlisted
2017-08-08,2,0,Male
2017-08-08,15,1,Other
2017-08-08,1,1,Other
2017-08-08,3,0,Other
2017-08-08,1,1,Other
2017-08-08,1,1,Male
2017-08-08,1,1,Unlisted
2017-08-08,2,0,Unlisted
2017-08-08,4,1,Male
2017-08-08,2,0,Female
2017-08-08,11,0,Female
2017-08-08,2,0,Female
2017-08-08,3,1,Other
2017-08-08,1,1,Male
2017-08-08,1,0,Female
2017-08-08,13,0,Male
2017-08-08,8,0,Unlisted
2017-08-08,26,1,Unlisted
2017-08-08,1,1,Unlisted
2017-08-08,1,0,Female
2017-08-08,4,1,Unlisted
2017-08-08,6,0,Female
2017-08-08,3,1,Other
2017-08-08,2,0,Female
2017-08-08,9,1,Unlisted
2017-08-08,3,0,Female
2017-08-08,3,0,Unlisted
2017-08-08,3,1,Other
2017-08-08,2,1,Female
2017-08-08,5,0,Female
2017-08-08,9,0,Unlisted
2017-08-08,1,0,Male
2017-08-08,12,0,Other
2017-08-08,11,1,Male
2017-08-08,13,0,Female
2017-08-08,5,1,Male
2017-08-08,10,1,Other
2017-08-08,1,1,Other
2017-08-08,13,0,Female
2017-08-09,2,1,Male
2017-08-09,3,1,Male
2017-08-09,4,1,Unlisted
2017-08-09,29,1,Other
2017-08-09,3,1,Other
2017-08-09,3,1,Unlisted
2017-08-09,2,0,Unlisted
2017-08-09,4,0,Other
2017-08-09,5,1,Female
2017-08-09,25,1,Male
2017-08-09,12,1,Other
2017-08-09,20,1,Unlisted
2017-08-09,3,1,Female
2017-08-09,5,1,Female
2017-08-09,9,1,Other
2017-08-09,1,1,Other
2017-08-09,2,1,Female
2017-08-09,17,0,Other
2017-08-09,2,0,Other
2017-08-09,14,0,Female
2017-08-09,3,0,Unlisted
2017-08-09,17,0,Female
2017-08-09,22,0,Other
2017-08-09,3,1,Unlisted
2017-08-09,7,0,Male
2017-08-09,6,0,Other
2017-08-09,5,0,Female
2017-08-09,6,0,Male
2017-08-09,6,1,Male
2017-08-09,1,1,Unlisted
2017-08-09,10,0,Male
2017-08-09,11,0,Unlisted
2017-08-09,13,0,Female
2017-08-09,2,0,Female
2017-08-09,7,0,Male
2017-08-09,10,1,Female
2017-08-09,17,1,Other
2017-08-09,4,0,Unlisted
2017-08-09,1,0,Other
2017-08-09,2,0,Other
2017-08-09,3,0,Male
2017-08-09,7,0,Female
2017-08-09,9,1,Female
2017-08-09,10,1,Female
2017-08-09,5,1,Male
2017-08-09,42,0,Unlisted
2017-08-09,3,0,Unlisted
2017-08-09,1,0,Unlisted
2017-08-09,7,1,Unlisted
2017-08-09,1,0,Other
2017-08-09,8,1,Male
2017-08-09,15,0,Other
2017-08-09,2,1,Female
2017-08-09,1,0,Female
2017-08-09,4,1,Male
2017-08-09,4,0,Female
2017-08-09,4,1,Female
2017-08-09,11,0,Female
2017-08-09,6,1,Male
2017-08-09,5,0,Unlisted
2017-08-09,6,1,Other
2017-08-09,7,1,Female
2017-08-09,2,0,Male
2017-08-09,4,1,Female
2017-08-09,10,1,Unlisted
2017-08-09,5,0,Unlisted
2017-08-09,1,1,Male
2017-08-09,21,0,Unlisted
2017-08-09,5,1,Other
2017-08-09,1,1,Male
2017-08-09,34,1,Male
2017-08-09,1,0,Other
2017-08-09,10,1,Female
2017-08-09,2,0,Unlisted
2017-08-09,3,0,Male
2017-08-09,2,0,Unlisted
2017-08-09,1,1,Other
2017-08-09,19,1,Other
2017-08-09,3,1,Female
2017-08-09,29,0,Unlisted
2017-08-09,1,0,Unlisted
2017-08-09,3,0,Unlisted
2017-08-09,4,1,Female
2017-08-09,8,0,Male
2017-08-09,5,0,Other
2017-08-09,1,0,Other
2017-08-09,3,1,Male
2017-08-09,3,0,Female
2017-08-09,16,1,Male
2017-08-09,2,1,Other
2017-08-09,19,1,Unlisted
2017-08-09,2,1,Male
2017-08-09,1,1,Female
2017-08-09,14,1,Female
2017-08-09,1,1,Unlisted
2017-08-09,5,1,Unlisted
2017-08-09,3,0,Unlisted
2017-08-09,1,0,Male
2017-08-09,2,1,Unlisted
2017-08-09,6,0,Unlisted
2017-08-09,6,0,Female
2017-08-09,1,0,Female
2017-08-09,7,1,Other
2017-08-09,1,1,Male
2017-08-09,4,0,Male
2017-08-09,1,1,Female
2017-08-09,6,1,Unlisted
2017-08-09,2,1,Unlisted
2017-08-09,6,0,Male
2017-08-09,20,0,Male
2017-08-09,3,1,Male
2017-08-09,11,0,Female
2017-08-09,2,1,Unlisted
2017-08-09,1,1,Female
2017-08-09,7,0,Other
2017-08-09,4,0,Female
2017-08-09,1,0,Female
2017-08-09,2,0,Female
2017-08-09,8,1,Male
2017-08-09,1,0,Other
2017-08-09,2,0,Unlisted
2017-08-09,2,0,Other
2017-08-09,8,1,Other
2017-08-09,3,1,Male
2017-08-09,2,1,Female
2017-08-09,6,1,Male
2017-08-09,8,0,Female
2017-08-09,12,0,Other
2017-08-09,30,1,Other
2017-08-09,4,0,Unlisted
2017-08-09,1,1,Other
2017-08-09,11,0,Female
2017-08-09,2,1,Unlisted
2017-08-09,1,1,Male
2017-08-09,1,1,Male
2017-08-09,4,0,Unlisted
2017-08-09,2,1,Unlisted
2017-08-09,10,0,Unlisted
2017-08-09,6,1,Other
2017-08-09,3,1,Other
2017-08-09,2,1,Other
2017-08-09,6,0,Female
2017-08-09,1,1,Male
2017-08-09,13,1,Other
2017-08-09,2,1,Other
2017-08-09,7,0,Female
2017-08-09,6,0,Unlisted
2017-08-09,6,0,Unlisted
2017-08-09,3,0,Other
2017-08-09,5,0,Male
2017-08-09,3,1,Unlisted
2017-08-09,5,1,Male
2017-08-09,12,0,Unlisted
2017-08-09,8,1,Unlisted
2017-08-09,7,0,Other
2017-08-09,8,1,Unlisted
2017-08-09,3,0,Other
2017-08-09,1,0,Unlisted
2017-08-10,10,1,Other
2017-08-10,2,1,Female
2017-08-10,4,0,Female
2017-08-10,1,1,Unlisted
2017-08-10,2,0,Male
2017-08-10,2,0,Male
2017-08-10,8,0,Other
2017-08-10,2,1,Other
2017-08-10,3,1,Unlisted
2017-08-10,1,1,Male
2017-08-10,16,0,Male
2017-08-10,5,1,Other
2017-08-10,3,1,Female
2017-08-10,1,0,Female
2017-08-10,5,0,Female
2017-08-10,1,1,Unlisted
2017-08-10,3,1,Other
2017-08-10,7,1,Unlisted
2017-08-10,10,1,Male
2017-08-10,6,1,Male
2017-08-10,24,0,Other
2017-08-10,9,0,Other
2017-08-10,3,0,Female
2017-08-10,3,0,Other
2017-08-10,4,0,Unlisted
2017-08-10,22,0,Unlisted
2017-08-10,16,0,Other
2017-08-10,8,0,Female
2017-08-10,4,0,Other
2017-08-10,1,0,Male
2017-08-10,20,1,Male
2017-08-10,5,0,Unlisted
2017-08-10,1,0,Male
2017-08-10,5,0,Unlisted
2017-08-10,5,0,Female
2017-08-10,9,0,Female
2017-08-10,1,1,Unlisted
2017-08-10,7,1,Female
2017-08-10,11,0,Female
2017-08-10,1,1,Male
2017-08-10,15,0,Male
2017-08-10,14,0,Male
2017-08-10,1,0,Other
2017-08-10,3,0,Female
2017-08-10,16,0,Male
2017-08-10,1,0,Unlisted
2017-08-10,1,0,Female
2017-08-10,12,1,Female
2017-08-10,8,0,Unlisted
2017-08-10,12,0,Male
2017-08-10,14,0,Other
2017-08-10,12,1,Unlisted
2017-08-10,3,1,Other
2017-08-10,3,0,Unlisted
2017-08-10,39,0,Male
2017-08-10,13,1,Unlisted
2017-08-10,3,1,Unlisted
2017-08-10,16,1,Other
2017-08-10,1,1,Unlisted
2017-08-10,6,1,Unlisted
2017-08-10,1,1,Other
2017-08-10,1,1,Female
2017-08-10,1,0,Other
2017-08-10,27,1,Male
2017-08-10,8,0,Other
2017-08-10,8,1,Female
2017-08-10,25,1,Male
2017-08-10,3,0,Unlisted
2017-08-10,12,1,Male
2017-08-10,14,0,Male
2017-08-10,2,0,Female
2017-08-10,14,0,Male
2017-08-10,2,0,Unlisted
2017-08-10,10,0,Female
2017-08-10,4,1,Other
2017-08-10,12,0,Female
2017-08-10,1,1,Male
2017-08-10,11,1,Other
2017-08-10,1,1,Male
2017-08-10,7,0,Other
2017-08-10,16,0,Other
2017-08-10,3,0,Female
2017-08-10,10,0,Female
2017-08-10,6,1,Male
2017-08-10,2,0,Unlisted
2017-08-10,7,1,Other
2017-08-10,16,1,Unlisted
2017-08-10,2,1,Female
2017-08-10,9,1,Unlisted
2017-08-10,2,1,Male
2017-08-10,3,0,Unlisted
2017-08-10,12,0,Male
2017-08-10,6,0,Other
2017-08-10,1,0,Male
2017-08-10,12,1,Unlisted
2017-08-10,1,0,Female
2017-08-10,2,0,Unlisted
2017-08-10,9,0,Female
2017-08-10,16,1,Other
2017-08-10,5,1,Male
2017-08-10,8,1,Other
2017-08-10,2,0,Female
2017-08-10,6,1,Male
2017-08-10,5,0,Other
2017-08-10,1,0,Female
2017-08-10,3,0,Female
2017-08-11,1,0,Other
2017-08-11,9,1,Female
2017-08-11,4,0,Male
2017-08-11,2,0,Unlisted
2017-08-11,4,0,Unlisted
2017-08-11,6,1,Female
2017-08-11,8,1,Female
2017-08-11,15,1,Male
2017-08-11,16,1,Unlisted
2017-08-11,3,0,Male
2017-08-11,11,1,Female
2017-08-11,12,0,Male
2017-08-11,1,0,Unlisted
2017-08-11,2,1,Female
2017-08-11,2,0,Male
2017-08-11,3,0,Other
2017-08-11,2,0,Other
2017-08-11,3,0,Female
2017-08-11,2,1,Male
2017-08-11,15,0,Female
2017-08-11,3,0,Other
2017-08-11,10,0,Female
2017-08-11,5,1,Male
2017-08-11,2,0,Female
2017-08-11,10,1,Female
2017-08-11,5,0,Female
2017-08-11,10,0,Unlisted
2017-08-11,8,1,Other
